NAME,B01001_001E,B01002_001E,B19013_001E,B19301_001E,B23025_002E,B23025_003E,B23025_004E,B25077_001E,B25064_001E,B15003_022E,B15003_023E,B15003_024E,B15003_025E,state,county
"Reno County, Kansas",61881.0,40.5,57390.0,31695.0,30675.0,30637.0,29360.0,119200.0,828.0,5730.0,2183.0,590.0,243.0,20,155
"Republic County, Kansas",4686.0,47.5,54531.0,31626.0,2218.0,2218.0,2204.0,71000.0,656.0,552.0,251.0,46.0,22.0,20,157
"Rice County, Kansas",9441.0,39.0,58523.0,32074.0,4553.0,4550.0,4388.0,87700.0,711.0,970.0,370.0,62.0,50.0,20,159
"Riley County, Kansas",72105.0,24.9,56327.0,33147.0,43680.0,37030.0,35149.0,231000.0,1016.0,9309.0,4706.0,876.0,2266.0,20,161
"Rooks County, Kansas",4925.0,44.9,60821.0,33751.0,2507.0,2507.0,2463.0,88200.0,676.0,592.0,174.0,32.0,9.0,20,163
"Rush County, Kansas",2939.0,46.4,53523.0,37166.0,1551.0,1551.0,1482.0,74900.0,724.0,316.0,79.0,12.0,8.0,20,165
"Russell County, Kansas",6702.0,45.3,49929.0,30680.0,3345.0,3345.0,3213.0,103500.0,757.0,738.0,180.0,32.0,14.0,20,167
"Saline County, Kansas",54160.0,39.9,59887.0,32504.0,28708.0,28684.0,27649.0,161900.0,869.0,6655.0,2545.0,736.0,434.0,20,169
"Scott County, Kansas",5128.0,38.7,53365.0,29999.0,2808.0,2808.0,2743.0,166100.0,642.0,431.0,123.0,103.0,20.0,20,171
"Sedgwick County, Kansas",522700.0,35.8,65372.0,35338.0,268532.0,265267.0,251132.0,175700.0,937.0,68727.0,30110.0,5778.0,3558.0,20,173
"Seward County, Kansas",21942.0,30.5,57131.0,25391.0,11012.0,11012.0,10717.0,126000.0,827.0,1056.0,281.0,74.0,29.0,20,175
"Shawnee County, Kansas",178625.0,39.4,63463.0,36011.0,88728.0,88351.0,84663.0,159900.0,942.0,24726.0,10009.0,2245.0,1567.0,20,177
"Sheridan County, Kansas",2450.0,42.5,66719.0,41462.0,1373.0,1373.0,1367.0,134900.0,622.0,296.0,88.0,11.0,12.0,20,179
"Sherman County, Kansas",5940.0,38.0,61404.0,37930.0,3128.0,3128.0,3053.0,123900.0,827.0,751.0,193.0,4.0,22.0,20,181
"Smith County, Kansas",3561.0,50.0,50943.0,33881.0,1772.0,1772.0,1735.0,83900.0,564.0,452.0,102.0,35.0,21.0,20,183
"Stafford County, Kansas",4054.0,42.2,60000.0,32921.0,2043.0,2043.0,1971.0,96100.0,598.0,530.0,160.0,29.0,1.0,20,185
"Stanton County, Kansas",2060.0,39.6,66000.0,39063.0,1025.0,1025.0,994.0,74000.0,825.0,182.0,63.0,0.0,0.0,20,187
"Stevens County, Kansas",5275.0,36.3,67950.0,25674.0,2457.0,2457.0,2410.0,133800.0,899.0,335.0,58.0,7.0,8.0,20,189
"Sumner County, Kansas",22517.0,42.0,59397.0,31072.0,10517.0,10502.0,9954.0,116400.0,838.0,2401.0,1054.0,126.0,67.0,20,191
"Thomas County, Kansas",7907.0,35.2,72417.0,37610.0,4177.0,4177.0,4152.0,165300.0,742.0,822.0,286.0,98.0,104.0,20,193
"Trego County, Kansas",2798.0,47.8,77500.0,42029.0,1448.0,1442.0,1405.0,114900.0,646.0,400.0,92.0,32.0,11.0,20,195
"Wabaunsee County, Kansas",6922.0,43.7,70000.0,34243.0,3405.0,3399.0,3297.0,169600.0,790.0,817.0,311.0,48.0,27.0,20,197
"Wallace County, Kansas",1489.0,43.1,57708.0,34406.0,730.0,730.0,714.0,96200.0,564.0,215.0,30.0,16.0,4.0,20,199
"Washington County, Kansas",5529.0,44.9,59432.0,32781.0,2649.0,2649.0,2600.0,106100.0,540.0,587.0,161.0,38.0,83.0,20,201
"Wichita County, Kansas",2131.0,43.1,69551.0,36589.0,963.0,963.0,941.0,96700.0,683.0,257.0,66.0,3.0,4.0,20,203
"Wilson County, Kansas",8667.0,42.4,55439.0,32008.0,4043.0,4043.0,3895.0,91700.0,725.0,875.0,257.0,17.0,21.0,20,205
"Woodson County, Kansas",3134.0,46.6,50670.0,28380.0,1418.0,1418.0,1330.0,85300.0,584.0,357.0,124.0,2.0,9.0,20,207
"Wyandotte County, Kansas",167989.0,34.3,57771.0,27534.0,83627.0,83363.0,78590.0,139800.0,1043.0,13738.0,5876.0,1134.0,620.0,20,209
"Adair County, Kentucky",18887.0,40.3,49690.0,26098.0,8382.0,8382.0,7825.0,126900.0,725.0,1139.0,808.0,219.0,202.0,21,001
"Allen County, Kentucky",20773.0,40.5,57159.0,28307.0,9617.0,9594.0,8890.0,160200.0,831.0,1577.0,876.0,120.0,57.0,21,003
"Anderson County, Kentucky",23839.0,41.9,69885.0,33513.0,11512.0,11512.0,10892.0,198800.0,839.0,2717.0,1146.0,147.0,154.0,21,005
"Ballard County, Kentucky",7742.0,44.7,57111.0,31315.0,3432.0,3427.0,3248.0,102000.0,758.0,653.0,272.0,11.0,28.0,21,007
"Barren County, Kentucky",44511.0,40.2,48141.0,27732.0,19678.0,19667.0,18702.0,156800.0,745.0,3283.0,1479.0,429.0,193.0,21,009
"Bath County, Kentucky",12739.0,39.5,51471.0,27018.0,5006.0,5006.0,4862.0,101300.0,566.0,682.0,456.0,61.0,17.0,21,011
"Bell County, Kentucky",24248.0,41.5,33658.0,19262.0,8047.0,8047.0,7246.0,76700.0,608.0,1219.0,518.0,175.0,69.0,21,013
"Boone County, Kentucky",136150.0,38.0,91697.0,41281.0,72633.0,72547.0,70514.0,237600.0,1177.0,19562.0,8703.0,1807.0,1096.0,21,015
"Bourbon County, Kentucky",20228.0,41.8,54580.0,30123.0,9627.0,9627.0,9098.0,187700.0,761.0,1784.0,1093.0,265.0,91.0,21,017
"Boyd County, Kentucky",48242.0,42.1,58327.0,30993.0,20545.0,20531.0,19119.0,129000.0,796.0,3883.0,2442.0,543.0,281.0,21,019
"Boyle County, Kentucky",30613.0,40.0,56568.0,29955.0,13603.0,13557.0,12717.0,179800.0,762.0,3121.0,1856.0,366.0,178.0,21,021
"Bracken County, Kentucky",8420.0,41.7,59911.0,29164.0,3950.0,3950.0,3706.0,115100.0,744.0,647.0,330.0,41.0,3.0,21,023
"Breathitt County, Kentucky",13580.0,42.7,38209.0,21985.0,4997.0,4997.0,4553.0,58800.0,501.0,803.0,672.0,155.0,34.0,21,025
"Breckinridge County, Kentucky",20528.0,42.3,51756.0,27733.0,8488.0,8453.0,7803.0,124800.0,697.0,1161.0,650.0,168.0,52.0,21,027
"Bullitt County, Kentucky",82482.0,41.1,73900.0,34362.0,43184.0,43094.0,41100.0,214000.0,947.0,6606.0,3083.0,344.0,224.0,21,029
"Butler County, Kentucky",12365.0,41.4,47589.0,23862.0,4939.0,4939.0,4673.0,102200.0,650.0,468.0,408.0,84.0,19.0,21,031
"Caldwell County, Kentucky",12635.0,42.4,52488.0,31255.0,5700.0,5700.0,5434.0,103200.0,706.0,794.0,521.0,79.0,37.0,21,033
"Calloway County, Kentucky",37345.0,35.6,48276.0,27850.0,18247.0,18247.0,17388.0,169100.0,770.0,4109.0,2526.0,333.0,367.0,21,035
"Campbell County, Kentucky",93122.0,38.9,71979.0,42846.0,49487.0,49487.0,47628.0,214400.0,979.0,15843.0,6894.0,1874.0,931.0,21,037
"Carlisle County, Kentucky",4782.0,42.9,53065.0,31403.0,1906.0,1897.0,1817.0,90100.0,764.0,286.0,141.0,2.0,13.0,21,039
"Carroll County, Kentucky",10842.0,38.5,50625.0,27858.0,4808.0,4808.0,4487.0,128100.0,806.0,214.0,151.0,27.0,18.0,21,041
"Carter County, Kentucky",26671.0,41.9,47004.0,24949.0,9759.0,9759.0,9177.0,122300.0,708.0,1543.0,757.0,206.0,150.0,21,043
"Casey County, Kentucky",15942.0,41.9,42190.0,22970.0,6132.0,6126.0,5490.0,124300.0,618.0,711.0,550.0,49.0,40.0,21,045
"Christian County, Kentucky",72766.0,28.4,48920.0,25973.0,32575.0,26020.0,24053.0,142000.0,984.0,5406.0,1947.0,358.0,182.0,21,047
"Clark County, Kentucky",36897.0,40.9,61878.0,36028.0,17741.0,17741.0,16821.0,183200.0,858.0,3290.0,1431.0,329.0,117.0,21,049
"Clay County, Kentucky",20322.0,40.4,37888.0,19579.0,6891.0,6891.0,6202.0,73500.0,642.0,1060.0,700.0,257.0,80.0,21,051
"Clinton County, Kentucky",9295.0,42.4,41180.0,23905.0,3968.0,3968.0,3746.0,90600.0,605.0,541.0,248.0,57.0,77.0,21,053
"Crittenden County, Kentucky",8979.0,43.4,45810.0,28035.0,3608.0,3608.0,3485.0,105300.0,670.0,472.0,229.0,84.0,6.0,21,055
"Cumberland County, Kentucky",5974.0,45.4,40515.0,22668.0,2454.0,2454.0,2361.0,126100.0,516.0,503.0,140.0,80.0,20.0,21,057
"Daviess County, Kentucky",102916.0,38.7,64021.0,33599.0,49538.0,49494.0,47470.0,171100.0,890.0,10844.0,5178.0,935.0,636.0,21,059
"Edmonson County, Kentucky",12179.0,45.0,53029.0,26781.0,5074.0,5073.0,4727.0,116000.0,672.0,476.0,429.0,97.0,27.0,21,061
"Elliott County, Kentucky",7378.0,43.6,39469.0,17242.0,2005.0,2005.0,1884.0,90400.0,625.0,387.0,165.0,7.0,6.0,21,063
"Estill County, Kentucky",14138.0,43.7,39980.0,21880.0,5275.0,5275.0,4815.0,100600.0,665.0,779.0,272.0,51.0,21.0,21,065
"Fayette County, Kentucky",321276.0,35.2,66087.0,40953.0,178368.0,178308.0,169451.0,247900.0,1065.0,54431.0,26794.0,8778.0,7537.0,21,067
"Fleming County, Kentucky",15111.0,40.8,46885.0,26230.0,6606.0,6606.0,6049.0,109300.0,684.0,998.0,566.0,26.0,21.0,21,069
"Floyd County, Kentucky",35780.0,42.9,38723.0,22179.0,12080.0,12066.0,11249.0,89900.0,740.0,1906.0,1152.0,224.0,5.0,21,071
"Franklin County, Kentucky",51475.0,40.0,62929.0,38104.0,26010.0,25962.0,24728.0,184000.0,902.0,6670.0,3667.0,672.0,386.0,21,073
"Fulton County, Kentucky",6480.0,39.2,35449.0,19960.0,2352.0,2326.0,2196.0,75000.0,622.0,526.0,109.0,0.0,6.0,21,075
"Gallatin County, Kentucky",8720.0,38.7,58641.0,27398.0,4106.0,4092.0,3940.0,154600.0,815.0,574.0,140.0,53.0,0.0,21,077
"Garrard County, Kentucky",17175.0,43.5,58263.0,30728.0,7612.0,7612.0,7209.0,170800.0,825.0,1212.0,798.0,325.0,109.0,21,079
"Grant County, Kentucky",25085.0,36.5,65461.0,29113.0,11709.0,11700.0,11179.0,173600.0,835.0,1625.0,749.0,96.0,61.0,21,081
"Graves County, Kentucky",36701.0,39.9,52526.0,28978.0,15958.0,15958.0,15371.0,134900.0,662.0,2646.0,1458.0,355.0,182.0,21,083
"Grayson County, Kentucky",26465.0,40.0,47024.0,25565.0,11200.0,11181.0,10639.0,141500.0,636.0,1353.0,629.0,247.0,160.0,21,085
"Green County, Kentucky",11198.0,45.1,38595.0,24090.0,4516.0,4516.0,4088.0,97100.0,610.0,554.0,412.0,94.0,32.0,21,087
"Greenup County, Kentucky",35853.0,43.8,58562.0,32070.0,14663.0,14644.0,13741.0,132200.0,824.0,2338.0,1477.0,462.0,232.0,21,089
"Hancock County, Kentucky",9058.0,41.2,68102.0,30579.0,4158.0,4158.0,3973.0,116800.0,785.0,729.0,257.0,68.0,20.0,21,091
"Hardin County, Kentucky",111005.0,37.2,64136.0,35226.0,54489.0,50826.0,47348.0,186500.0,909.0,10567.0,5733.0,1071.0,301.0,21,093
"Harlan County, Kentucky",26589.0,41.2,35128.0,20511.0,8367.0,8367.0,7463.0,71300.0,625.0,974.0,750.0,160.0,71.0,21,095
"Harrison County, Kentucky",18803.0,42.6,58840.0,29748.0,8687.0,8687.0,8446.0,170600.0,710.0,1248.0,951.0,110.0,45.0,21,097
"Hart County, Kentucky",19345.0,40.3,45561.0,23837.0,8181.0,8181.0,7892.0,115500.0,658.0,821.0,483.0,58.0,5.0,21,099
"Henderson County, Kentucky",44770.0,41.0,56912.0,30949.0,20422.0,20402.0,19627.0,156200.0,775.0,3763.0,1799.0,202.0,141.0,21,101
"Henry County, Kentucky",15731.0,41.4,58294.0,28842.0,7232.0,7224.0,6939.0,161600.0,863.0,1045.0,401.0,122.0,24.0,21,103
"Hickman County, Kentucky",4491.0,46.6,68589.0,38895.0,1907.0,1907.0,1829.0,112700.0,755.0,572.0,118.0,11.0,27.0,21,105
"Hopkins County, Kentucky",45223.0,41.4,54466.0,27878.0,19628.0,19604.0,18087.0,125800.0,815.0,2671.0,1534.0,473.0,180.0,21,107
"Jackson County, Kentucky",13002.0,40.9,38516.0,21876.0,4596.0,4596.0,4321.0,101900.0,652.0,626.0,257.0,129.0,0.0,21,109
"Jefferson County, Kentucky",779232.0,38.5,66296.0,39994.0,413150.0,412207.0,391362.0,222200.0,1045.0,115392.0,56060.0,14137.0,9642.0,21,111
"Jessamine County, Kentucky",53381.0,38.4,69905.0,37703.0,26178.0,26178.0,24987.0,226900.0,972.0,6191.0,3109.0,754.0,753.0,21,113
"Johnson County, Kentucky",22631.0,41.7,44231.0,22931.0,8095.0,8095.0,7662.0,130900.0,714.0,1291.0,781.0,179.0,70.0,21,115
"Kenton County, Kentucky",169066.0,37.7,76016.0,40780.0,92836.0,92770.0,88706.0,207700.0,961.0,27047.0,11326.0,2724.0,1031.0,21,117
"Knott County, Kentucky",14282.0,44.2,38336.0,20536.0,4721.0,4721.0,4219.0,66600.0,635.0,746.0,692.0,154.0,32.0,21,119
"Knox County, Kentucky",30207.0,40.1,34254.0,20658.0,10118.0,10118.0,9221.0,109200.0,623.0,1833.0,1014.0,318.0,245.0,21,121
"Larue County, Kentucky",14902.0,41.3,57867.0,28038.0,6668.0,6659.0,6473.0,164000.0,816.0,618.0,850.0,77.0,43.0,21,123
"Laurel County, Kentucky",62442.0,39.8,53693.0,26829.0,26926.0,26926.0,25949.0,141300.0,772.0,3840.0,2418.0,558.0,334.0,21,125
"Lawrence County, Kentucky",16228.0,41.2,42488.0,21163.0,4837.0,4837.0,4586.0,100300.0,735.0,645.0,416.0,124.0,25.0,21,127
"Lee County, Kentucky",7338.0,41.8,31682.0,18651.0,2497.0,2487.0,2286.0,77400.0,567.0,275.0,92.0,14.0,11.0,21,129
"Leslie County, Kentucky",10468.0,43.2,37019.0,18739.0,3715.0,3715.0,3344.0,77900.0,550.0,518.0,167.0,111.0,39.0,21,131
"Letcher County, Kentucky",21490.0,42.7,38466.0,23522.0,7576.0,7576.0,6989.0,66000.0,625.0,1134.0,713.0,156.0,10.0,21,133
"Lewis County, Kentucky",13063.0,42.5,36662.0,20579.0,4464.0,4464.0,4136.0,83400.0,690.0,539.0,282.0,28.0,79.0,21,135
"Lincoln County, Kentucky",24320.0,41.4,49487.0,25972.0,10557.0,10557.0,9865.0,130100.0,678.0,1554.0,832.0,165.0,21.0,21,137
"Livingston County, Kentucky",8980.0,46.0,56125.0,31024.0,4088.0,4088.0,3837.0,108100.0,849.0,487.0,317.0,48.0,12.0,21,139
"Logan County, Kentucky",27498.0,40.8,58869.0,27741.0,12390.0,12365.0,11675.0,134200.0,683.0,1994.0,1020.0,149.0,55.0,21,141
"Lyon County, Kentucky",8721.0,47.9,64081.0,30441.0,3266.0,3266.0,3149.0,164100.0,689.0,504.0,351.0,91.0,54.0,21,143
"McCracken County, Kentucky",67573.0,42.5,58490.0,36401.0,31090.0,31073.0,29964.0,172300.0,849.0,7917.0,3945.0,990.0,531.0,21,145
"McCreary County, Kentucky",16892.0,39.2,35000.0,17450.0,5171.0,5171.0,4881.0,85300.0,580.0,445.0,214.0,63.0,82.0,21,147
"McLean County, Kentucky",9173.0,43.2,64020.0,32382.0,4056.0,4056.0,3784.0,139400.0,534.0,709.0,356.0,46.0,34.0,21,149
"Madison County, Kentucky",92955.0,34.4,59797.0,31290.0,47931.0,47819.0,45222.0,200600.0,826.0,11548.0,5645.0,932.0,1172.0,21,151
"Magoffin County, Kentucky",11647.0,41.4,31927.0,19582.0,3422.0,3422.0,2983.0,83400.0,623.0,299.0,375.0,120.0,98.0,21,153
"Marion County, Kentucky",19627.0,39.8,49627.0,25133.0,8260.0,8260.0,7767.0,141000.0,687.0,838.0,583.0,289.0,5.0,21,155
"Marshall County, Kentucky",31706.0,44.6,64597.0,32853.0,14369.0,14369.0,13941.0,160600.0,742.0,2981.0,1697.0,350.0,126.0,21,157
"Martin County, Kentucky",11298.0,39.8,45265.0,21276.0,3272.0,3239.0,3032.0,91800.0,695.0,566.0,292.0,33.0,2.0,21,159
"Mason County, Kentucky",17068.0,42.1,48460.0,33842.0,7639.0,7630.0,7271.0,156600.0,697.0,1423.0,942.0,192.0,124.0,21,161
"Meade County, Kentucky",29964.0,39.2,68518.0,34781.0,14679.0,13957.0,13375.0,187400.0,929.0,2143.0,1306.0,198.0,61.0,21,163
"Menifee County, Kentucky",6174.0,43.4,43797.0,22682.0,2103.0,2103.0,2005.0,104600.0,646.0,329.0,91.0,53.0,0.0,21,165
"Mercer County, Kentucky",22662.0,43.1,60728.0,30424.0,10554.0,10500.0,10029.0,181400.0,720.0,2070.0,1133.0,194.0,35.0,21,167
"Metcalfe County, Kentucky",10313.0,42.6,46932.0,23380.0,4562.0,4562.0,4343.0,95100.0,585.0,552.0,342.0,119.0,0.0,21,169
"Monroe County, Kentucky",11331.0,41.2,47252.0,26549.0,5217.0,5211.0,4932.0,113900.0,654.0,454.0,641.0,84.0,73.0,21,171
"Montgomery County, Kentucky",28188.0,40.5,53436.0,26423.0,12401.0,12372.0,11632.0,142300.0,775.0,2061.0,1111.0,180.0,139.0,21,173
"Morgan County, Kentucky",13840.0,42.3,46018.0,23257.0,4523.0,4507.0,4367.0,90800.0,681.0,928.0,682.0,120.0,85.0,21,175
"Muhlenberg County, Kentucky",30735.0,43.0,50935.0,31621.0,13177.0,13169.0,12526.0,115900.0,658.0,1649.0,904.0,199.0,169.0,21,177
"Nelson County, Kentucky",46779.0,39.9,66212.0,33585.0,23201.0,23149.0,22467.0,204000.0,913.0,4407.0,2176.0,537.0,142.0,21,179
"Nicholas County, Kentucky",7613.0,38.9,57539.0,24714.0,3146.0,3146.0,2969.0,111300.0,661.0,169.0,172.0,6.0,20.0,21,181
"Ohio County, Kentucky",23782.0,41.0,52474.0,26712.0,10493.0,10472.0,10000.0,114900.0,760.0,1318.0,917.0,80.0,39.0,21,183
"Oldham County, Kentucky",67997.0,39.5,117334.0,50534.0,34163.0,34078.0,32761.0,357500.0,1113.0,11661.0,6402.0,1488.0,908.0,21,185
"Owen County, Kentucky",11229.0,42.9,56485.0,28446.0,5190.0,5190.0,4952.0,151300.0,827.0,1158.0,206.0,83.0,43.0,21,187
"Owsley County, Kentucky",4054.0,48.0,32844.0,19405.0,1279.0,1279.0,1098.0,78500.0,-666666666.0,226.0,90.0,19.0,0.0,21,189
"Pendleton County, Kentucky",14638.0,41.7,58723.0,28919.0,7040.0,7040.0,6688.0,152000.0,838.0,1094.0,460.0,86.0,22.0,21,191
"Perry County, Kentucky",28136.0,41.3,45330.0,27913.0,10927.0,10927.0,10104.0,92800.0,735.0,1139.0,940.0,372.0,140.0,21,193
"Pike County, Kentucky",58196.0,42.5,41271.0,25153.0,20786.0,20786.0,19273.0,96900.0,826.0,3511.0,2340.0,538.0,197.0,21,195
"Powell County, Kentucky",13089.0,39.5,38415.0,23336.0,5200.0,5200.0,4832.0,123400.0,693.0,835.0,417.0,77.0,14.0,21,197
"Pulaski County, Kentucky",65145.0,41.8,48768.0,29215.0,28683.0,28668.0,27268.0,140400.0,810.0,4560.0,2624.0,750.0,247.0,21,199
"Robertson County, Kentucky",2207.0,39.0,53798.0,24146.0,895.0,895.0,832.0,143500.0,625.0,149.0,34.0,3.0,0.0,21,201
"Rockcastle County, Kentucky",16171.0,42.9,45693.0,26640.0,6492.0,6492.0,6066.0,100300.0,685.0,640.0,544.0,164.0,36.0,21,203
"Rowan County, Kentucky",24551.0,30.6,50038.0,28578.0,11470.0,11458.0,10932.0,149900.0,759.0,1812.0,1402.0,278.0,368.0,21,205
"Russell County, Kentucky",18021.0,42.4,48220.0,25790.0,7893.0,7893.0,7414.0,121400.0,611.0,1124.0,642.0,154.0,122.0,21,207
"Scott County, Kentucky",57286.0,36.1,80782.0,38391.0,30559.0,30540.0,29395.0,240800.0,1098.0,7371.0,3447.0,711.0,517.0,21,209
"Shelby County, Kentucky",48105.0,40.6,81012.0,37918.0,25168.0,25055.0,24238.0,247500.0,939.0,6244.0,3122.0,453.0,310.0,21,211
"Simpson County, Kentucky",19574.0,39.2,55907.0,27951.0,9253.0,9253.0,8926.0,178600.0,968.0,1111.0,750.0,41.0,24.0,21,213
"Spencer County, Kentucky",19549.0,42.9,101118.0,39997.0,10582.0,10577.0,9917.0,288200.0,927.0,1924.0,924.0,98.0,41.0,21,215
"Taylor County, Kentucky",26056.0,37.3,63211.0,29899.0,12840.0,12743.0,12119.0,156800.0,708.0,2425.0,906.0,450.0,134.0,21,217
"Todd County, Kentucky",12281.0,36.6,57891.0,30252.0,5280.0,5277.0,5048.0,126600.0,789.0,756.0,533.0,24.0,0.0,21,219
"Trigg County, Kentucky",14154.0,45.8,55864.0,30172.0,6033.0,5982.0,5743.0,173900.0,639.0,1196.0,666.0,163.0,40.0,21,221
"Trimble County, Kentucky",8510.0,42.0,66492.0,28958.0,3962.0,3962.0,3631.0,152600.0,894.0,560.0,223.0,14.0,25.0,21,223
"Union County, Kentucky",13495.0,41.3,58260.0,28196.0,5902.0,5902.0,5686.0,109100.0,735.0,608.0,289.0,15.0,45.0,21,225
"Warren County, Kentucky",135307.0,33.3,63074.0,34201.0,71935.0,71905.0,68496.0,227300.0,942.0,16718.0,7123.0,2071.0,1368.0,21,227
"Washington County, Kentucky",12025.0,42.3,65456.0,30217.0,5853.0,5853.0,5717.0,158700.0,782.0,921.0,711.0,21.0,8.0,21,229
"Wayne County, Kentucky",19666.0,43.4,41583.0,27016.0,7275.0,7275.0,6899.0,112800.0,676.0,1067.0,705.0,120.0,48.0,21,231
"Webster County, Kentucky",12951.0,39.7,55451.0,25177.0,5684.0,5684.0,5348.0,86700.0,710.0,635.0,275.0,30.0,68.0,21,233
"Whitley County, Kentucky",36648.0,36.1,44332.0,22310.0,14178.0,14154.0,13246.0,114300.0,692.0,2180.0,1796.0,172.0,189.0,21,235
"Wolfe County, Kentucky",6573.0,41.0,28666.0,14727.0,1935.0,1915.0,1527.0,62200.0,440.0,104.0,145.0,34.0,33.0,21,237
"Woodford County, Kentucky",26886.0,42.5,78295.0,38567.0,14078.0,13949.0,13606.0,259100.0,936.0,4579.0,2200.0,442.0,370.0,21,239
"Acadia Parish, Louisiana",57674.0,36.7,44977.0,25731.0,24845.0,24832.0,22653.0,145100.0,719.0,3777.0,889.0,192.0,359.0,22,001
"Allen Parish, Louisiana",22798.0,38.5,52755.0,23971.0,8555.0,8540.0,7782.0,113400.0,734.0,1285.0,480.0,136.0,10.0,22,003
"Ascension Parish, Louisiana",126973.0,36.2,93800.0,41355.0,65683.0,65558.0,62579.0,255600.0,1230.0,16316.0,6193.0,1084.0,592.0,22,005
"Assumption Parish, Louisiana",21067.0,41.9,47023.0,28758.0,9363.0,9323.0,8579.0,130600.0,766.0,1217.0,576.0,145.0,49.0,22,007
"Avoyelles Parish, Louisiana",39529.0,38.6,38696.0,23597.0,16155.0,16058.0,14861.0,123600.0,749.0,2002.0,885.0,240.0,175.0,22,009
"Beauregard Parish, Louisiana",36553.0,37.3,68525.0,33582.0,16144.0,15810.0,14535.0,150200.0,867.0,2961.0,1229.0,83.0,69.0,22,011
"Bienville Parish, Louisiana",12958.0,42.1,34268.0,22269.0,4776.0,4768.0,4501.0,85800.0,541.0,823.0,274.0,26.0,6.0,22,013
"Bossier Parish, Louisiana",128877.0,36.0,64598.0,33873.0,61583.0,57159.0,53983.0,206600.0,1101.0,15201.0,6740.0,1207.0,598.0,22,015
"Caddo Parish, Louisiana",236259.0,38.7,47572.0,31612.0,106386.0,105680.0,96578.0,166700.0,927.0,22890.0,11440.0,3149.0,1591.0,22,017
"Calcasieu Parish, Louisiana",210770.0,36.7,64370.0,33486.0,97509.0,97447.0,91987.0,196900.0,1025.0,21647.0,8064.0,1859.0,1383.0,22,019
"Caldwell Parish, Louisiana",9658.0,40.2,45707.0,28491.0,3625.0,3625.0,3157.0,103500.0,801.0,640.0,147.0,17.0,25.0,22,021
"Cameron Parish, Louisiana",5447.0,43.3,69847.0,33858.0,2639.0,2639.0,2584.0,177600.0,-666666666.0,384.0,128.0,47.0,9.0,22,023
"Catahoula Parish, Louisiana",8895.0,38.8,48259.0,24910.0,3133.0,3131.0,2928.0,91300.0,712.0,693.0,312.0,7.0,93.0,22,025
"Claiborne Parish, Louisiana",14203.0,42.3,32034.0,18721.0,4496.0,4482.0,4251.0,79100.0,626.0,786.0,291.0,64.0,66.0,22,027
"Concordia Parish, Louisiana",18677.0,37.8,38929.0,21941.0,6196.0,6196.0,5455.0,94600.0,772.0,1390.0,681.0,105.0,1.0,22,029
"De Soto Parish, Louisiana",26821.0,39.3,49807.0,28772.0,11124.0,11108.0,10342.0,144100.0,660.0,2027.0,794.0,103.0,85.0,22,031
"East Baton Rouge Parish, Louisiana",454369.0,34.0,62083.0,37540.0,234771.0,234556.0,217919.0,232800.0,1081.0,64684.0,30025.0,7675.0,6307.0,22,033
"East Carroll Parish, Louisiana",7371.0,33.9,30856.0,19646.0,1994.0,1994.0,1693.0,72600.0,724.0,481.0,85.0,0.0,4.0,22,035
"East Feliciana Parish, Louisiana",19452.0,44.3,64709.0,32720.0,7044.0,7032.0,6647.0,204800.0,678.0,1750.0,411.0,171.0,32.0,22,037
"Evangeline Parish, Louisiana",32335.0,36.9,34526.0,21877.0,13282.0,13264.0,11404.0,101000.0,667.0,1961.0,471.0,97.0,34.0,22,039
"Franklin Parish, Louisiana",19752.0,39.0,41129.0,23658.0,7362.0,7362.0,6686.0,99200.0,701.0,1302.0,496.0,107.0,107.0,22,041
"Grant Parish, Louisiana",22185.0,37.9,57362.0,25077.0,8144.0,8124.0,7801.0,128100.0,816.0,1440.0,347.0,80.0,24.0,22,043
"Iberia Parish, Louisiana",69958.0,37.4,55190.0,28315.0,31302.0,31302.0,29316.0,152400.0,846.0,4873.0,1242.0,262.0,128.0,22,045
"Iberville Parish, Louisiana",30210.0,39.9,59410.0,28538.0,13346.0,13215.0,12223.0,161400.0,803.0,2067.0,909.0,88.0,130.0,22,047
"Jackson Parish, Louisiana",15093.0,41.4,40406.0,22804.0,5185.0,5185.0,4931.0,105700.0,703.0,987.0,289.0,59.0,47.0,22,049
"Jefferson Parish, Louisiana",436171.0,39.8,63257.0,35720.0,222590.0,221384.0,208078.0,231700.0,1121.0,59420.0,21457.0,7246.0,3167.0,22,051
"Jefferson Davis Parish, Louisiana",32277.0,37.9,52470.0,30081.0,13717.0,13717.0,13165.0,149800.0,787.0,1963.0,1126.0,132.0,42.0,22,053
"Lafayette Parish, Louisiana",243175.0,36.2,66617.0,38161.0,124530.0,124195.0,117677.0,222400.0,986.0,38795.0,12044.0,4234.0,1939.0,22,055
"Lafourche Parish, Louisiana",97220.0,38.8,61381.0,32716.0,44755.0,44743.0,41845.0,177200.0,873.0,8279.0,2836.0,457.0,780.0,22,057
"LaSalle Parish, Louisiana",14764.0,38.3,59926.0,29769.0,6719.0,6716.0,6407.0,120500.0,646.0,1196.0,306.0,117.0,146.0,22,059
"Lincoln Parish, Louisiana",48323.0,28.3,37001.0,24411.0,22155.0,22096.0,21178.0,184300.0,817.0,5494.0,3079.0,565.0,480.0,22,061
