NAME_Geographic Area Name,P001001_Total Population,P003001_Total Race Population,P003002_White Alone,P003003_Black or African American Alone,P003004_American Indian and Alaska Native Alone,P003005_Asian Alone,P012001_Total Population by Sex by Age,H001001_Total Housing Units,H003001_Total Occupied Housing Units,H003002_Occupied Housing Units,H003003_Vacant Housing Units,state,county,year
"Cottle County, Texas",1505,1505.0,1212.0,133.0,5.0,0.0,1505.0,968.0,968.0,677.0,291.0,48,101,2010-12-31
"Crockett County, Texas",3719,3719.0,3092.0,30.0,34.0,13.0,3719.0,1866.0,1866.0,1422.0,444.0,48,105,2010-12-31
"Crosby County, Texas",6059,6059.0,4784.0,209.0,35.0,6.0,6059.0,2902.0,2902.0,2237.0,665.0,48,107,2010-12-31
"Delta County, Texas",5231,5231.0,4461.0,380.0,72.0,30.0,5231.0,2458.0,2458.0,2088.0,370.0,48,119,2010-12-31
"Culberson County, Texas",2398,2398.0,1892.0,15.0,31.0,24.0,2398.0,1137.0,1137.0,908.0,229.0,48,109,2010-12-31
"Dallam County, Texas",6703,6703.0,5371.0,84.0,83.0,41.0,6703.0,2827.0,2827.0,2448.0,379.0,48,111,2010-12-31
"Dallas County, Texas",2368139,2368139.0,1267861.0,528200.0,17133.0,119250.0,2368139.0,943257.0,943257.0,855960.0,87297.0,48,113,2010-12-31
"Dawson County, Texas",13833,13833.0,10606.0,905.0,99.0,49.0,13833.0,5220.0,5220.0,4385.0,835.0,48,115,2010-12-31
"Deaf Smith County, Texas",19372,19372.0,15075.0,242.0,176.0,61.0,19372.0,7077.0,7077.0,6365.0,712.0,48,117,2010-12-31
"Duval County, Texas",11782,11782.0,10247.0,110.0,45.0,22.0,11782.0,5523.0,5523.0,4090.0,1433.0,48,131,2010-12-31
"Denton County, Texas",662614,662614.0,497260.0,55534.0,4551.0,43478.0,662614.0,256139.0,256139.0,240289.0,15850.0,48,121,2010-12-31
"DeWitt County, Texas",20097,20097.0,15206.0,1876.0,88.0,44.0,20097.0,9176.0,9176.0,7407.0,1769.0,48,123,2010-12-31
"Dickens County, Texas",2444,2444.0,2052.0,99.0,38.0,22.0,2444.0,1282.0,1282.0,930.0,352.0,48,125,2010-12-31
"Dimmit County, Texas",9996,9996.0,8860.0,99.0,34.0,56.0,9996.0,4350.0,4350.0,3421.0,929.0,48,127,2010-12-31
"Donley County, Texas",3677,3677.0,3307.0,164.0,18.0,9.0,3677.0,2142.0,2142.0,1517.0,625.0,48,129,2010-12-31
"Fannin County, Texas",33915,33915.0,29172.0,2312.0,369.0,125.0,33915.0,14191.0,14191.0,12149.0,2042.0,48,147,2010-12-31
"Ellis County, Texas",149610,149610.0,117662.0,13482.0,893.0,851.0,149610.0,54365.0,54365.0,50503.0,3862.0,48,139,2010-12-31
"Edwards County, Texas",2002,2002.0,1739.0,11.0,26.0,7.0,2002.0,1606.0,1606.0,839.0,767.0,48,137,2010-12-31
"El Paso County, Texas",800647,800647.0,656993.0,24864.0,6007.0,8284.0,800647.0,270307.0,270307.0,256557.0,13750.0,48,141,2010-12-31
"Eastland County, Texas",18583,18583.0,16697.0,335.0,124.0,62.0,18583.0,10258.0,10258.0,7465.0,2793.0,48,133,2010-12-31
"Ector County, Texas",137130,137130.0,104653.0,6141.0,1351.0,1080.0,137130.0,53027.0,53027.0,48688.0,4339.0,48,135,2010-12-31
"Erath County, Texas",37890,37890.0,32441.0,451.0,291.0,257.0,37890.0,16987.0,16987.0,14569.0,2418.0,48,143,2010-12-31
"Falls County, Texas",17866,17866.0,10832.0,4524.0,101.0,46.0,17866.0,7724.0,7724.0,6302.0,1422.0,48,145,2010-12-31
"Franklin County, Texas",10605,10605.0,9178.0,417.0,72.0,50.0,10605.0,5770.0,5770.0,4159.0,1611.0,48,159,2010-12-31
"Fayette County, Texas",24554,24554.0,20491.0,1632.0,177.0,66.0,24554.0,13868.0,13868.0,10078.0,3790.0,48,149,2010-12-31
"Fisher County, Texas",3974,3974.0,3444.0,136.0,20.0,8.0,3974.0,2212.0,2212.0,1668.0,544.0,48,151,2010-12-31
"Floyd County, Texas",6446,6446.0,4916.0,232.0,47.0,11.0,6446.0,3004.0,3004.0,2402.0,602.0,48,153,2010-12-31
"Foard County, Texas",1336,1336.0,1211.0,53.0,3.0,5.0,1336.0,789.0,789.0,573.0,216.0,48,155,2010-12-31
"Fort Bend County, Texas",585375,585375.0,296310.0,125818.0,2302.0,99370.0,585375.0,197030.0,197030.0,187384.0,9646.0,48,157,2010-12-31
"Glasscock County, Texas",1226,1226.0,1044.0,15.0,4.0,1.0,1226.0,580.0,580.0,441.0,139.0,48,173,2010-12-31
"Freestone County, Texas",19816,19816.0,14484.0,3193.0,140.0,58.0,19816.0,9265.0,9265.0,7259.0,2006.0,48,161,2010-12-31
"Frio County, Texas",17217,17217.0,13326.0,584.0,85.0,367.0,17217.0,5846.0,5846.0,4854.0,992.0,48,163,2010-12-31
"Gaines County, Texas",17526,17526.0,14726.0,305.0,102.0,44.0,17526.0,6301.0,6301.0,5606.0,695.0,48,165,2010-12-31
"Galveston County, Texas",291309,291309.0,211088.0,40112.0,1748.0,8690.0,291309.0,132492.0,132492.0,108969.0,23523.0,48,167,2010-12-31
"Garza County, Texas",6461,6461.0,5348.0,420.0,36.0,8.0,6461.0,2237.0,2237.0,1671.0,566.0,48,169,2010-12-31
"Goliad County, Texas",7210,7210.0,6035.0,343.0,50.0,15.0,7210.0,3710.0,3710.0,2868.0,842.0,48,175,2010-12-31
"Gillespie County, Texas",24837,24837.0,22667.0,89.0,154.0,89.0,24837.0,12778.0,12778.0,10572.0,2206.0,48,171,2010-12-31
"Guadalupe County, Texas",131533,131533.0,105017.0,8512.0,897.0,1861.0,131533.0,50015.0,50015.0,45762.0,4253.0,48,187,2010-12-31
"Gonzales County, Texas",19807,19807.0,14158.0,1468.0,190.0,78.0,19807.0,8794.0,8794.0,7120.0,1674.0,48,177,2010-12-31
"Gray County, Texas",22535,22535.0,18363.0,1097.0,200.0,91.0,22535.0,10158.0,10158.0,8443.0,1715.0,48,179,2010-12-31
"Grayson County, Texas",120877,120877.0,101371.0,7081.0,1835.0,1046.0,120877.0,53727.0,53727.0,46905.0,6822.0,48,181,2010-12-31
"Gregg County, Texas",121730,121730.0,81928.0,24390.0,728.0,1343.0,121730.0,49514.0,49514.0,45798.0,3716.0,48,183,2010-12-31
"Grimes County, Texas",26604,26604.0,19409.0,4390.0,139.0,63.0,26604.0,10917.0,10917.0,8902.0,2015.0,48,185,2010-12-31
"Harrison County, Texas",65631,65631.0,45020.0,14398.0,447.0,339.0,65631.0,27704.0,27704.0,24523.0,3181.0,48,203,2010-12-31
"Hale County, Texas",36273,36273.0,25670.0,1925.0,350.0,142.0,36273.0,13541.0,13541.0,11846.0,1695.0,48,189,2010-12-31
"Hall County, Texas",3353,3353.0,2579.0,242.0,26.0,3.0,3353.0,1943.0,1943.0,1372.0,571.0,48,191,2010-12-31
"Hamilton County, Texas",8517,8517.0,7913.0,46.0,68.0,34.0,8517.0,4566.0,4566.0,3442.0,1124.0,48,193,2010-12-31
"Hansford County, Texas",5613,5613.0,4593.0,36.0,52.0,16.0,5613.0,2338.0,2338.0,2006.0,332.0,48,195,2010-12-31
"Hardeman County, Texas",4139,4139.0,3538.0,246.0,26.0,12.0,4139.0,2417.0,2417.0,1722.0,695.0,48,197,2010-12-31
"Hardin County, Texas",54635,54635.0,49505.0,3193.0,217.0,276.0,54635.0,22597.0,22597.0,20462.0,2135.0,48,199,2010-12-31
"Harris County, Texas",4092459,4092459.0,2318256.0,775492.0,27763.0,253032.0,4092459.0,1598698.0,1598698.0,1435155.0,163543.0,48,201,2010-12-31
"Hemphill County, Texas",3807,3807.0,3310.0,9.0,15.0,18.0,3807.0,1629.0,1629.0,1382.0,247.0,48,211,2010-12-31
"Henderson County, Texas",78532,78532.0,67395.0,4887.0,433.0,328.0,78532.0,39595.0,39595.0,31020.0,8575.0,48,213,2010-12-31
"Hartley County, Texas",6062,6062.0,5272.0,418.0,22.0,29.0,6062.0,1946.0,1946.0,1771.0,175.0,48,205,2010-12-31
"Haskell County, Texas",5899,5899.0,4876.0,220.0,39.0,31.0,5899.0,3443.0,3443.0,2297.0,1146.0,48,207,2010-12-31
"Hays County, Texas",157107,157107.0,126712.0,5536.0,1224.0,1821.0,157107.0,59417.0,59417.0,55245.0,4172.0,48,209,2010-12-31
"Menard County, Texas",2242,2242.0,1847.0,13.0,18.0,3.0,2242.0,1702.0,1702.0,994.0,708.0,48,327,2010-12-31
"Mills County, Texas",4936,4936.0,4440.0,26.0,19.0,11.0,4936.0,2846.0,2846.0,1975.0,871.0,48,333,2010-12-31
"Midland County, Texas",136872,136872.0,105302.0,9087.0,1013.0,1715.0,136872.0,54351.0,54351.0,50845.0,3506.0,48,329,2010-12-31
"Milam County, Texas",24757,24757.0,19347.0,2473.0,171.0,96.0,24757.0,11305.0,11305.0,9408.0,1897.0,48,331,2010-12-31
"Motley County, Texas",1210,1210.0,1115.0,24.0,10.0,0.0,1210.0,779.0,779.0,542.0,237.0,48,345,2010-12-31
"Mitchell County, Texas",9403,9403.0,6433.0,1060.0,70.0,28.0,9403.0,4064.0,4064.0,2809.0,1255.0,48,335,2010-12-31
"Montague County, Texas",19719,19719.0,18384.0,53.0,175.0,62.0,19719.0,10131.0,10131.0,7989.0,2142.0,48,337,2010-12-31
"Montgomery County, Texas",455746,455746.0,380593.0,19401.0,3348.0,9546.0,455746.0,177647.0,177647.0,162530.0,15117.0,48,339,2010-12-31
"Moore County, Texas",21904,21904.0,15886.0,336.0,280.0,1337.0,21904.0,7881.0,7881.0,7197.0,684.0,48,341,2010-12-31
"Morris County, Texas",12934,12934.0,9014.0,2976.0,93.0,45.0,12934.0,6024.0,6024.0,5226.0,798.0,48,343,2010-12-31
"Parker County, Texas",116927,116927.0,106862.0,1915.0,909.0,639.0,116927.0,46628.0,46628.0,42069.0,4559.0,48,367,2010-12-31
"Nacogdoches County, Texas",64524,64524.0,44249.0,11731.0,365.0,797.0,64524.0,27406.0,27406.0,23861.0,3545.0,48,347,2010-12-31
"Navarro County, Texas",47735,47735.0,33142.0,6606.0,305.0,253.0,47735.0,20234.0,20234.0,17380.0,2854.0,48,349,2010-12-31
"Newton County, Texas",14445,14445.0,11105.0,2901.0,80.0,62.0,14445.0,7142.0,7142.0,5476.0,1666.0,48,351,2010-12-31
"Nolan County, Texas",15216,15216.0,12728.0,715.0,95.0,67.0,15216.0,7152.0,7152.0,5999.0,1153.0,48,353,2010-12-31
"Nueces County, Texas",340223,340223.0,277402.0,13637.0,2128.0,5731.0,340223.0,141033.0,141033.0,124587.0,16446.0,48,355,2010-12-31
"Ochiltree County, Texas",10223,10223.0,8747.0,39.0,98.0,28.0,10223.0,4062.0,4062.0,3617.0,445.0,48,357,2010-12-31
"Oldham County, Texas",2052,2052.0,1850.0,62.0,13.0,17.0,2052.0,841.0,841.0,691.0,150.0,48,359,2010-12-31
"Orange County, Texas",81837,81837.0,70478.0,6979.0,426.0,804.0,81837.0,35313.0,35313.0,31031.0,4282.0,48,361,2010-12-31
"Panola County, Texas",23796,23796.0,18267.0,3867.0,105.0,73.0,23796.0,10920.0,10920.0,9271.0,1649.0,48,365,2010-12-31
"Palo Pinto County, Texas",28111,28111.0,24497.0,621.0,202.0,134.0,28111.0,15214.0,15214.0,10871.0,4343.0,48,363,2010-12-31
"Rains County, Texas",10914,10914.0,9953.0,256.0,113.0,55.0,10914.0,5269.0,5269.0,4377.0,892.0,48,379,2010-12-31
"Parmer County, Texas",10269,10269.0,7969.0,119.0,100.0,25.0,10269.0,3799.0,3799.0,3413.0,386.0,48,369,2010-12-31
"Pecos County, Texas",15507,15507.0,12307.0,572.0,125.0,79.0,15507.0,5585.0,5585.0,4894.0,691.0,48,371,2010-12-31
"Polk County, Texas",45413,45413.0,35082.0,5211.0,881.0,188.0,45413.0,22683.0,22683.0,16503.0,6180.0,48,373,2010-12-31
"Potter County, Texas",121073,121073.0,84523.0,12365.0,1004.0,4822.0,121073.0,47271.0,47271.0,42933.0,4338.0,48,375,2010-12-31
"Presidio County, Texas",7818,7818.0,6715.0,47.0,57.0,76.0,7818.0,3825.0,3825.0,2906.0,919.0,48,377,2010-12-31
"Robertson County, Texas",16622,16622.0,11247.0,3586.0,96.0,103.0,16622.0,8484.0,8484.0,6541.0,1943.0,48,395,2010-12-31
"Randall County, Texas",120725,120725.0,107305.0,2867.0,822.0,1684.0,120725.0,51587.0,51587.0,47975.0,3612.0,48,381,2010-12-31
"Reagan County, Texas",3367,3367.0,2596.0,70.0,20.0,6.0,3367.0,1372.0,1372.0,1156.0,216.0,48,383,2010-12-31
"Real County, Texas",3309,3309.0,2996.0,22.0,37.0,2.0,3309.0,2599.0,2599.0,1374.0,1225.0,48,385,2010-12-31
"Red River County, Texas",12860,12860.0,9838.0,2233.0,125.0,23.0,12860.0,6826.0,6826.0,5469.0,1357.0,48,387,2010-12-31
"Reeves County, Texas",13783,13783.0,10645.0,690.0,64.0,119.0,13783.0,4640.0,4640.0,3839.0,801.0,48,389,2010-12-31
"Refugio County, Texas",7383,7383.0,5943.0,483.0,42.0,33.0,7383.0,3726.0,3726.0,2841.0,885.0,48,391,2010-12-31
"Roberts County, Texas",929,929.0,871.0,1.0,3.0,2.0,929.0,439.0,439.0,359.0,80.0,48,393,2010-12-31
"San Jacinto County, Texas",26384,26384.0,21693.0,2710.0,164.0,123.0,26384.0,13187.0,13187.0,10096.0,3091.0,48,407,2010-12-31
"Rockwall County, Texas",78337,78337.0,65514.0,4521.0,472.0,1897.0,78337.0,27939.0,27939.0,26448.0,1491.0,48,397,2010-12-31
"Runnels County, Texas",10501,10501.0,8735.0,192.0,71.0,21.0,10501.0,5298.0,5298.0,4165.0,1133.0,48,399,2010-12-31
"Rusk County, Texas",53330,53330.0,38512.0,9435.0,290.0,214.0,53330.0,21191.0,21191.0,18476.0,2715.0,48,401,2010-12-31
"Sabine County, Texas",10834,10834.0,9658.0,784.0,56.0,33.0,10834.0,7988.0,7988.0,4738.0,3250.0,48,403,2010-12-31
"San Augustine County, Texas",8865,8865.0,6375.0,2016.0,35.0,23.0,8865.0,5342.0,5342.0,3625.0,1717.0,48,405,2010-12-31
"Stephens County, Texas",9630,9630.0,8161.0,201.0,51.0,32.0,9630.0,4938.0,4938.0,3665.0,1273.0,48,429,2010-12-31
"San Patricio County, Texas",64804,64804.0,55660.0,1071.0,386.0,537.0,64804.0,26521.0,26521.0,22637.0,3884.0,48,409,2010-12-31
"San Saba County, Texas",6131,6131.0,5166.0,204.0,48.0,13.0,6131.0,3177.0,3177.0,2257.0,920.0,48,411,2010-12-31
"Schleicher County, Texas",3461,3461.0,2780.0,38.0,16.0,4.0,3461.0,1489.0,1489.0,1182.0,307.0,48,413,2010-12-31
"Scurry County, Texas",16921,16921.0,13325.0,799.0,106.0,59.0,16921.0,6963.0,6963.0,5838.0,1125.0,48,415,2010-12-31
"Shackelford County, Texas",3378,3378.0,3145.0,29.0,19.0,9.0,3378.0,1754.0,1754.0,1367.0,387.0,48,417,2010-12-31
"Shelby County, Texas",25448,25448.0,17467.0,4432.0,89.0,81.0,25448.0,11873.0,11873.0,9648.0,2225.0,48,419,2010-12-31
"Sherman County, Texas",3034,3034.0,2680.0,14.0,23.0,7.0,3034.0,1252.0,1252.0,1081.0,171.0,48,421,2010-12-31
"Smith County, Texas",209714,209714.0,147086.0,37629.0,1141.0,2597.0,209714.0,87309.0,87309.0,79055.0,8254.0,48,423,2010-12-31
"Starr County, Texas",60968,60968.0,58585.0,69.0,77.0,133.0,60968.0,19526.0,19526.0,17001.0,2525.0,48,427,2010-12-31
"Somervell County, Texas",8490,8490.0,7220.0,57.0,72.0,53.0,8490.0,3674.0,3674.0,3078.0,596.0,48,425,2010-12-31
"Sterling County, Texas",1143,1143.0,1013.0,14.0,23.0,0.0,1143.0,615.0,615.0,440.0,175.0,48,431,2010-12-31
"Stonewall County, Texas",1490,1490.0,1306.0,39.0,8.0,14.0,1490.0,928.0,928.0,642.0,286.0,48,433,2010-12-31
"Sutton County, Texas",4128,4128.0,3662.0,17.0,17.0,8.0,4128.0,2031.0,2031.0,1550.0,481.0,48,435,2010-12-31
"Swisher County, Texas",7854,7854.0,5901.0,566.0,72.0,10.0,7854.0,3221.0,3221.0,2762.0,459.0,48,437,2010-12-31
"Hidalgo County, Texas",774769,774769.0,681649.0,4569.0,2589.0,7478.0,774769.0,248287.0,248287.0,216471.0,31816.0,48,215,2010-12-31
"Hunt County, Texas",86129,86129.0,70248.0,7133.0,804.0,916.0,86129.0,36704.0,36704.0,32076.0,4628.0,48,231,2010-12-31
"Hill County, Texas",35089,35089.0,29307.0,2224.0,175.0,118.0,35089.0,16118.0,16118.0,13238.0,2880.0,48,217,2010-12-31
"Hockley County, Texas",22935,22935.0,18000.0,837.0,207.0,63.0,22935.0,9293.0,9293.0,8242.0,1051.0,48,219,2010-12-31
"Hood County, Texas",51182,51182.0,47378.0,252.0,359.0,303.0,51182.0,24951.0,24951.0,20795.0,4156.0,48,221,2010-12-31
"Hopkins County, Texas",35161,35161.0,28646.0,2483.0,211.0,175.0,35161.0,15029.0,15029.0,13308.0,1721.0,48,223,2010-12-31
"Houston County, Texas",23732,23732.0,15896.0,6179.0,95.0,95.0,23732.0,11532.0,11532.0,8656.0,2876.0,48,225,2010-12-31
"Howard County, Texas",35012,35012.0,25928.0,2181.0,317.0,267.0,35012.0,13124.0,13124.0,11333.0,1791.0,48,227,2010-12-31
"Hudspeth County, Texas",3476,3476.0,2738.0,48.0,38.0,16.0,3476.0,1527.0,1527.0,1174.0,353.0,48,229,2010-12-31
"Jim Wells County, Texas",40838,40838.0,35620.0,237.0,270.0,151.0,40838.0,16147.0,16147.0,13961.0,2186.0,48,249,2010-12-31
"Hutchinson County, Texas",22150,22150.0,18944.0,558.0,364.0,91.0,22150.0,10629.0,10629.0,8812.0,1817.0,48,233,2010-12-31
"Irion County, Texas",1599,1599.0,1464.0,11.0,7.0,3.0,1599.0,856.0,856.0,653.0,203.0,48,235,2010-12-31
"Jack County, Texas",9044,9044.0,7913.0,340.0,62.0,31.0,9044.0,4095.0,4095.0,3136.0,959.0,48,237,2010-12-31
"Jefferson County, Texas",252273,252273.0,131574.0,85291.0,1381.0,8630.0,252273.0,104424.0,104424.0,93441.0,10983.0,48,245,2010-12-31
"Jim Hogg County, Texas",5300,5300.0,4658.0,22.0,20.0,15.0,5300.0,2441.0,2441.0,1902.0,539.0,48,247,2010-12-31
"Jackson County, Texas",14075,14075.0,11446.0,988.0,57.0,50.0,14075.0,6590.0,6590.0,5284.0,1306.0,48,239,2010-12-31
"Jasper County, Texas",35710,35710.0,27738.0,5959.0,197.0,200.0,35710.0,16798.0,16798.0,13770.0,3028.0,48,241,2010-12-31
"Jeff Davis County, Texas",2342,2342.0,2113.0,23.0,15.0,7.0,2342.0,1613.0,1613.0,1034.0,579.0,48,243,2010-12-31
"Kerr County, Texas",49625,49625.0,43505.0,884.0,355.0,373.0,49625.0,23831.0,23831.0,20550.0,3281.0,48,265,2010-12-31
"Johnson County, Texas",150934,150934.0,131622.0,3979.0,1078.0,982.0,150934.0,56719.0,56719.0,52193.0,4526.0,48,251,2010-12-31
"Jones County, Texas",20202,20202.0,14375.0,2344.0,117.0,79.0,20202.0,7422.0,7422.0,6034.0,1388.0,48,253,2010-12-31
"Karnes County, Texas",14824,14824.0,10408.0,1377.0,71.0,32.0,14824.0,5650.0,5650.0,4463.0,1187.0,48,255,2010-12-31
"Kaufman County, Texas",103350,103350.0,81776.0,10730.0,742.0,903.0,103350.0,38322.0,38322.0,34964.0,3358.0,48,257,2010-12-31
"Kendall County, Texas",33410,33410.0,30299.0,167.0,186.0,209.0,33410.0,14055.0,14055.0,12617.0,1438.0,48,259,2010-12-31
"Kenedy County, Texas",416,416.0,364.0,5.0,6.0,1.0,416.0,233.0,233.0,147.0,86.0,48,261,2010-12-31
"Kent County, Texas",808,808.0,753.0,8.0,7.0,0.0,808.0,552.0,552.0,350.0,202.0,48,263,2010-12-31
"Lamar County, Texas",49793,49793.0,39489.0,6703.0,700.0,311.0,49793.0,22481.0,22481.0,19829.0,2652.0,48,277,2010-12-31
"Kimble County, Texas",4607,4607.0,4216.0,18.0,38.0,19.0,4607.0,3371.0,3371.0,2016.0,1355.0,48,267,2010-12-31
"King County, Texas",286,286.0,268.0,0.0,3.0,0.0,286.0,186.0,186.0,113.0,73.0,48,269,2010-12-31
"Kinney County, Texas",3598,3598.0,3187.0,53.0,26.0,10.0,3598.0,1940.0,1940.0,1350.0,590.0,48,271,2010-12-31
"Kleberg County, Texas",32061,32061.0,25618.0,1201.0,196.0,751.0,32061.0,12787.0,12787.0,11097.0,1690.0,48,273,2010-12-31
"Knox County, Texas",3719,3719.0,2842.0,214.0,21.0,7.0,3719.0,2044.0,2044.0,1506.0,538.0,48,275,2010-12-31
"Limestone County, Texas",23384,23384.0,16139.0,4103.0,121.0,90.0,23384.0,10536.0,10536.0,8499.0,2037.0,48,293,2010-12-31
"Lamb County, Texas",13977,13977.0,10403.0,598.0,129.0,20.0,13977.0,6128.0,6128.0,5081.0,1047.0,48,279,2010-12-31
"Lampasas County, Texas",19677,19677.0,16792.0,632.0,177.0,201.0,19677.0,8718.0,8718.0,7539.0,1179.0,48,281,2010-12-31
"La Salle County, Texas",6886,6886.0,6176.0,34.0,40.0,7.0,6886.0,2746.0,2746.0,1931.0,815.0,48,283,2010-12-31
"Lavaca County, Texas",19263,19263.0,16563.0,1301.0,60.0,56.0,19263.0,10344.0,10344.0,7808.0,2536.0,48,285,2010-12-31
"Lee County, Texas",16612,16612.0,13101.0,1807.0,104.0,55.0,16612.0,7499.0,7499.0,6151.0,1348.0,48,287,2010-12-31
"Leon County, Texas",16801,16801.0,14258.0,1202.0,71.0,81.0,16801.0,9509.0,9509.0,6896.0,2613.0,48,289,2010-12-31
"Liberty County, Texas",75643,75643.0,58363.0,8202.0,430.0,348.0,75643.0,28759.0,28759.0,25073.0,3686.0,48,291,2010-12-31
"Lubbock County, Texas",278831,278831.0,215519.0,20952.0,2040.0,5753.0,278831.0,115064.0,115064.0,105781.0,9283.0,48,303,2010-12-31
"Lipscomb County, Texas",3302,3302.0,2845.0,25.0,37.0,10.0,3302.0,1512.0,1512.0,1263.0,249.0,48,295,2010-12-31
"Live Oak County, Texas",11531,11531.0,10107.0,502.0,92.0,57.0,11531.0,6065.0,6065.0,4257.0,1808.0,48,297,2010-12-31
"Llano County, Texas",19301,19301.0,18319.0,112.0,118.0,77.0,19301.0,14280.0,14280.0,9008.0,5272.0,48,299,2010-12-31
"Lynn County, Texas",5915,5915.0,4748.0,127.0,72.0,8.0,5915.0,2676.0,2676.0,2246.0,430.0,48,305,2010-12-31
"Loving County, Texas",82,82.0,65.0,0.0,4.0,0.0,82.0,50.0,50.0,39.0,11.0,48,301,2010-12-31
"Martin County, Texas",4799,4799.0,4067.0,78.0,30.0,12.0,4799.0,1852.0,1852.0,1649.0,203.0,48,317,2010-12-31
"McCulloch County, Texas",8283,8283.0,6947.0,160.0,55.0,29.0,8283.0,4302.0,4302.0,3338.0,964.0,48,307,2010-12-31
"McLennan County, Texas",234906,234906.0,164037.0,34767.0,1473.0,3220.0,234906.0,95124.0,95124.0,86892.0,8232.0,48,309,2010-12-31
"McMullen County, Texas",707,707.0,643.0,8.0,0.0,3.0,707.0,485.0,485.0,310.0,175.0,48,311,2010-12-31
"Madison County, Texas",13664,13664.0,9149.0,2719.0,68.0,79.0,13664.0,5096.0,5096.0,4187.0,909.0,48,313,2010-12-31
"Marion County, Texas",10546,10546.0,7752.0,2325.0,85.0,50.0,10546.0,6218.0,6218.0,4595.0,1623.0,48,315,2010-12-31
"Mason County, Texas",4012,4012.0,3731.0,18.0,18.0,7.0,4012.0,2733.0,2733.0,1754.0,979.0,48,319,2010-12-31
"Matagorda County, Texas",36702,36702.0,26137.0,4200.0,258.0,719.0,36702.0,18801.0,18801.0,13894.0,4907.0,48,321,2010-12-31
"Maverick County, Texas",54258,54258.0,49617.0,135.0,642.0,177.0,54258.0,17462.0,17462.0,15563.0,1899.0,48,323,2010-12-31
"Medina County, Texas",46006,46006.0,39369.0,1012.0,331.0,296.0,46006.0,17991.0,17991.0,15530.0,2461.0,48,325,2010-12-31
"Tarrant County, Texas",1809034,1809034.0,1205530.0,268983.0,11827.0,84561.0,1809034.0,714803.0,714803.0,657134.0,57669.0,48,439,2010-12-31
"Taylor County, Texas",131506,131506.0,104409.0,9699.0,892.0,2073.0,131506.0,55750.0,55750.0,50725.0,5025.0,48,441,2010-12-31
"Tom Green County, Texas",110224,110224.0,90069.0,4445.0,877.0,1118.0,110224.0,46571.0,46571.0,42331.0,4240.0,48,451,2010-12-31
"Terrell County, Texas",984,984.0,828.0,7.0,9.0,4.0,984.0,700.0,700.0,430.0,270.0,48,443,2010-12-31
"Terry County, Texas",12651,12651.0,10283.0,605.0,78.0,30.0,12651.0,4828.0,4828.0,4200.0,628.0,48,445,2010-12-31
"Throckmorton County, Texas",1641,1641.0,1555.0,11.0,12.0,7.0,1641.0,1079.0,1079.0,721.0,358.0,48,447,2010-12-31
"Titus County, Texas",32334,32334.0,21848.0,3091.0,354.0,237.0,32334.0,12054.0,12054.0,10813.0,1241.0,48,449,2010-12-31
"Uvalde County, Texas",26405,26405.0,20631.0,170.0,146.0,134.0,26405.0,10811.0,10811.0,9025.0,1786.0,48,463,2010-12-31
"Travis County, Texas",1024266,1024266.0,709814.0,87308.0,8555.0,59333.0,1024266.0,441240.0,441240.0,404467.0,36773.0,48,453,2010-12-31
"Trinity County, Texas",14585,14585.0,12302.0,1378.0,69.0,42.0,14585.0,8713.0,8713.0,6142.0,2571.0,48,455,2010-12-31
"Tyler County, Texas",21766,21766.0,17930.0,2390.0,115.0,51.0,21766.0,10579.0,10579.0,8007.0,2572.0,48,457,2010-12-31
"Upshur County, Texas",39309,39309.0,33466.0,3416.0,259.0,150.0,39309.0,16613.0,16613.0,14925.0,1688.0,48,459,2010-12-31
"Upton County, Texas",3355,3355.0,2516.0,63.0,58.0,0.0,3355.0,1548.0,1548.0,1256.0,292.0,48,461,2010-12-31
"Webb County, Texas",250304,250304.0,220201.0,1132.0,1006.0,1464.0,250304.0,73496.0,73496.0,67106.0,6390.0,48,479,2010-12-31
"Val Verde County, Texas",48879,48879.0,41534.0,746.0,240.0,238.0,48879.0,18651.0,18651.0,15654.0,2997.0,48,465,2010-12-31
"Van Zandt County, Texas",52579,52579.0,47784.0,1427.0,457.0,171.0,52579.0,22817.0,22817.0,20047.0,2770.0,48,467,2010-12-31
"Victoria County, Texas",86793,86793.0,69013.0,5513.0,503.0,899.0,86793.0,35417.0,35417.0,32187.0,3230.0,48,469,2010-12-31
"Walker County, Texas",67861,67861.0,45511.0,15257.0,302.0,631.0,67861.0,24058.0,24058.0,20969.0,3089.0,48,471,2010-12-31
"Waller County, Texas",43205,43205.0,25254.0,10739.0,354.0,214.0,43205.0,15839.0,15839.0,14040.0,1799.0,48,473,2010-12-31
"Ward County, Texas",10658,10658.0,8227.0,522.0,98.0,32.0,10658.0,4694.0,4694.0,3995.0,699.0,48,475,2010-12-31
"Washington County, Texas",33718,33718.0,25008.0,5947.0,99.0,445.0,33718.0,15514.0,15514.0,13037.0,2477.0,48,477,2010-12-31
"Williamson County, Texas",422679,422679.0,330191.0,26196.0,2629.0,20433.0,422679.0,162773.0,162773.0,152606.0,10167.0,48,491,2010-12-31
"Wilbarger County, Texas",13535,13535.0,10585.0,1086.0,145.0,98.0,13535.0,6318.0,6318.0,5289.0,1029.0,48,487,2010-12-31
